@relation 'Metro_Interstate_Traffic_Volume_final-weka.filters.unsupervised.attribute.Remove-R6,8-11-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute holiday {'New Years Day',None,'Martin Luther King Jr Day','Washingtons Birthday','Memorial Day','Independence Day','State Fair','Labor Day'}
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'sky is clear',mist,'broken clouds','overcast clouds','light snow',haze,'scattered clouds','few clouds','light intensity drizzle',fog,snow,'heavy snow','proximity thunderstorm','shower drizzle','light rain',drizzle,'moderate rain','thunderstorm with light drizzle','proximity shower rain','light shower snow',thunderstorm,sleet,'Sky is Clear','thunderstorm with light rain','proximity thunderstorm with rain','thunderstorm with heavy rain','heavy intensity rain','thunderstorm with rain','heavy intensity drizzle',smoke,'light intensity shower rain','proximity thunderstorm with drizzle'}
@attribute hour numeric
@attribute traffic_volume numeric

@data
None,0.867916,0,0,0.01087,'sky is clear',0.521739,5396
None,0.903794,0,0,0.815217,'proximity thunderstorm',0.565217,5168
None,0.921892,0,0,0.01087,'proximity thunderstorm',0.608696,5614
None,0.917765,0,0,0.01087,'proximity thunderstorm',0.652174,5993
None,0.902683,0,0,0.978261,'proximity shower rain',0.695652,6333
None,0.902683,0,0,0.978261,'proximity thunderstorm',0.695652,6333
None,0.901413,0,0,0.815217,'proximity thunderstorm',0.73913,5165
None,0.901889,0,0,0.815217,thunderstorm,0.782609,4369
None,0.897127,0,0,0.815217,'light rain',0.826087,3688
None,0.897127,0,0,0.815217,'proximity thunderstorm',0.826087,3688
None,0.875536,0,0,0.815217,'proximity thunderstorm',0.869565,3123
None,0.844896,0,0,0.434783,'scattered clouds',0.913043,3118
None,0.838228,0,0,0.815217,'broken clouds',0.956522,2778
None,0.826798,0,0,0.01087,'sky is clear',1,2666
None,0.8214,0,0,0.01087,'sky is clear',0,1386
None,0.820448,0,0,0.01087,'sky is clear',0.043478,825
None,0.818225,0,0,0.01087,'sky is clear',0.086957,587
None,0.816161,0,0,0.01087,'sky is clear',0.130435,391
None,0.816161,0,0,0.01087,'moderate rain',0.173913,402
None,0.804572,0,0,0.01087,'sky is clear',0.217391,772
None,0.803461,0,0,0.01087,'sky is clear',0.26087,1196
None,0.805207,0,0,0.978261,'proximity thunderstorm',0.304348,1651
None,0.805207,0,0,0.978261,mist,0.304348,1651
None,0.791713,0,0,0.978261,thunderstorm,0.347826,2329
None,0.791713,0,0,0.978261,'moderate rain',0.347826,2329
None,0.791713,0,0,0.978261,'light intensity drizzle',0.347826,2329
None,0.762026,0,0,0.978261,'proximity thunderstorm',0.391304,3017
None,0.762026,0,0,0.978261,'moderate rain',0.391304,3017
None,0.762026,0,0,0.978261,mist,0.391304,3017
None,0.750595,0,0,0.217391,'proximity thunderstorm',0.434783,3514
None,0.750595,0,0,0.217391,mist,0.434783,3514
None,0.750595,0,0,0.217391,'moderate rain',0.434783,3514
None,0.752183,0,0,0.978261,'moderate rain',0.478261,3907
None,0.752183,0,0,0.978261,mist,0.478261,3907
None,0.752183,0,0,0.978261,'thunderstorm with light rain',0.478261,3907
None,0.758692,0,0,0.978261,'proximity shower rain',0.521739,4494
None,0.758692,0,0,0.978261,mist,0.521739,4494
None,0.768058,0,0,0.978261,'moderate rain',0.565217,4834
None,0.768058,0,0,0.978261,mist,0.565217,4834
None,0.777901,0,0,0.978261,'proximity shower rain',0.608696,4900
None,0.777901,0,0,0.978261,'light intensity drizzle',0.608696,4900
None,0.812827,0,0,0.01087,'proximity shower rain',0.652174,4363
None,0.843626,0,0,0.815217,'broken clouds',0.695652,4495
None,0.871091,0,0,0.01087,'sky is clear',0.73913,4053
None,0.883791,0,0,0.01087,'sky is clear',0.782609,3987
None,0.886014,0,0,0.01087,'sky is clear',0.826087,3223
None,0.88395,0,0,0.815217,'broken clouds',0.869565,2928
None,0.865852,0,0,0.01087,'proximity thunderstorm',0.913043,2887
None,0.855056,0,0,0.815217,'broken clouds',0.956522,2606
None,0.863788,0,0,0.01087,'light intensity drizzle',1,2047
None,0.866804,0,0,0.01087,'light rain',0,1332
None,0.866963,0,0,0.01087,'light rain',0.043478,866
None,0.861883,0,0,0.01087,'sky is clear',0.086957,659
None,0.851564,0,0,0.434783,'light rain',0.130435,413
None,0.832037,0,0,0.434783,mist,0.173913,393
None,0.832037,0,0,0.434783,'light rain',0.173913,393
None,0.832037,0,0,0.434783,'proximity thunderstorm',0.173913,393
None,0.811875,0,0,0.434783,'light rain',0.217391,552
None,0.798222,0,0,0.01087,'light rain',0.26087,885
None,0.798222,0,0,0.01087,'light intensity drizzle',0.26087,885
None,0.789649,0,0,0.978261,'proximity thunderstorm',0.304348,1185
None,0.798063,0,0,0.01087,'proximity thunderstorm',0.347826,1724
None,0.798063,0,0,0.01087,'light rain',0.347826,1724
None,0.816003,0,0,0.434783,'light rain',0.391304,2723
None,0.844737,0,0,0.01087,'sky is clear',0.434783,3488
None,0.864105,0,0,0.434783,'scattered clouds',0.478261,3790
None,0.883791,0,0,0.815217,'broken clouds',0.521739,4260
None,0.893316,0,0,0.978261,'overcast clouds',0.565217,4365
None,0.898555,0,0,0.815217,'broken clouds',0.608696,4192
None,0.902683,0,0,0.815217,'light rain',0.652174,4234
None,0.915066,0,0,0.815217,'proximity thunderstorm',0.695652,4404
None,0.915066,0,0,0.815217,'proximity shower rain',0.695652,4404
None,0.909351,0,0,0.434783,'proximity thunderstorm',0.73913,4175
None,0.909351,0,0,0.434783,'proximity shower rain',0.73913,4175
None,0.871249,0,0,0.815217,'proximity thunderstorm',0.782609,3843
None,0.871249,0,0,0.815217,'heavy intensity rain',0.782609,3843
None,0.839022,0,0,0.815217,'moderate rain',0.826087,3613
None,0.8214,0,0,0.815217,'proximity thunderstorm',0.869565,3185
None,0.8214,0,0,0.815217,'light rain',0.869565,3185
None,0.808541,0,0,0.815217,'proximity thunderstorm',0.913043,2568
None,0.808541,0,0,0.815217,'light rain',0.913043,2568
None,0.795047,0,0,0.978261,'moderate rain',0.956522,2045
None,0.783616,0,0,0.01087,'moderate rain',1,1218
None,0.783616,0,0,0.01087,'light intensity drizzle',1,1218
None,0.769963,0,0,0.978261,'heavy intensity rain',0,627
None,0.769963,0,0,0.978261,mist,0,627
None,0.771075,0,0,0.434783,'proximity thunderstorm',0.043478,367
None,0.771075,0,0,0.434783,'heavy intensity rain',0.043478,367
None,0.771075,0,0,0.434783,drizzle,0.043478,367
None,0.771075,0,0,0.434783,mist,0.043478,367
None,0.759486,0,0,0.978261,'proximity thunderstorm',0.086957,272
None,0.759486,0,0,0.978261,'heavy intensity rain',0.086957,272
None,0.759486,0,0,0.978261,mist,0.086957,272
None,0.758216,0,0,0.978261,'moderate rain',0.130435,365
None,0.758216,0,0,0.978261,mist,0.130435,365
None,0.758216,0,0,0.978261,'proximity thunderstorm',0.130435,365
None,0.755834,0,0,0.978261,'light rain',0.173913,802
None,0.747261,0,0,0.815217,'moderate rain',0.217391,2891
None,0.747261,0,0,0.815217,drizzle,0.217391,2891
None,0.742023,0,0,0.978261,'moderate rain',0.26087,5541
None,0.742023,0,0,0.978261,'light intensity drizzle',0.26087,5541
None,0.730275,0,0,0.978261,'moderate rain',0.304348,6386
None,0.730275,0,0,0.978261,'light intensity drizzle',0.304348,6386
None,0.723448,0,0,0.978261,'heavy intensity drizzle',0.347826,5765
None,0.7271,0,0,0.978261,'moderate rain',0.391304,4767
None,0.7271,0,0,0.978261,mist,0.391304,4767
None,0.7271,0,0,0.978261,'moderate rain',0.434783,4161
None,0.7271,0,0,0.978261,mist,0.434783,4161
None,0.7271,0,0,0.978261,drizzle,0.434783,4161
None,0.740911,0,0,0.978261,mist,0.478261,4435
None,0.740911,0,0,0.978261,'proximity shower rain',0.478261,4435
None,0.750595,0,0,0.978261,'proximity shower rain',0.521739,4829
None,0.750595,0,0,0.978261,mist,0.521739,4829
None,0.754088,0,0,0.815217,'light rain',0.565217,4743
None,0.754088,0,0,0.815217,mist,0.565217,4743
None,0.754088,0,0,0.815217,'light intensity drizzle',0.565217,4743
None,0.769805,0,0,0.978261,'light rain',0.608696,4935
None,0.769805,0,0,0.978261,mist,0.608696,4935
None,0.781235,0,0,0.978261,'overcast clouds',0.652174,5558
None,0.785839,0,0,0.815217,'broken clouds',0.695652,6757
None,0.799016,0,0,0.815217,'broken clouds',0.73913,6306
None,0.800286,0,0,0.434783,'scattered clouds',0.782609,4352
None,0.799492,0,0,0.815217,'light rain',0.826087,3248
None,0.792666,0,0,0.978261,'overcast clouds',0.869565,2762
None,0.783299,0,0,0.978261,'overcast clouds',0.913043,2460
None,0.77806,0,0,0.815217,'broken clouds',0.956522,1710
None,0.767423,0,0,0.978261,'moderate rain',1,1012
None,0.761073,0,0,0.978261,'moderate rain',0,592
None,0.743134,0,0,0.978261,'light rain',0.043478,373
None,0.734561,0,0,0.434783,'light rain',0.086957,269
None,0.726147,0,0,0.434783,'light rain',0.130435,369
None,0.727735,0,0,0.978261,'light intensity drizzle',0.173913,893
None,0.727735,0,0,0.978261,'moderate rain',0.173913,893
None,0.714399,0,0,0.978261,'heavy intensity rain',0.217391,3038
None,0.714399,0,0,0.978261,mist,0.217391,3038
None,0.714399,0,0,0.978261,drizzle,0.217391,3038
None,0.703921,0,0,0.978261,drizzle,0.26087,5483
None,0.703921,0,0,0.978261,'moderate rain',0.26087,5483
None,0.703921,0,0,0.978261,mist,0.26087,5483
None,0.69646,0,0,0.978261,'proximity shower rain',0.304348,5506
None,0.69646,0,0,0.978261,drizzle,0.304348,5506
None,0.692173,0,0,0.978261,'moderate rain',0.347826,4851
None,0.692173,0,0,0.978261,mist,0.347826,4851
None,0.693285,0,0,0.978261,'proximity shower rain',0.391304,4792
None,0.693285,0,0,0.978261,mist,0.391304,4792
None,0.693285,0,0,0.978261,drizzle,0.391304,4792
None,0.69519,0,0,0.978261,'light rain',0.434783,4244
None,0.69519,0,0,0.978261,mist,0.434783,4244
None,0.69519,0,0,0.978261,drizzle,0.434783,4244
None,0.693285,0,0,0.978261,'light rain',0.478261,4346
None,0.693285,0,0,0.978261,mist,0.478261,4346
None,0.693285,0,0,0.978261,haze,0.478261,4346
None,0.693285,0,0,0.978261,'heavy intensity drizzle',0.478261,4346
None,0.688681,0,0,0.978261,'light rain',0.521739,4585
None,0.688681,0,0,0.978261,mist,0.521739,4585
None,0.688681,0,0,0.978261,drizzle,0.521739,4585
None,0.689951,0,0,0.978261,'heavy intensity rain',0.565217,4728
None,0.689951,0,0,0.978261,mist,0.565217,4728
None,0.697254,0,0,0.978261,'light rain',0.608696,5109
None,0.697254,0,0,0.978261,mist,0.608696,5109
None,0.697254,0,0,0.978261,'light intensity drizzle',0.608696,5109
None,0.704239,0,0,0.978261,haze,0.652174,5852
None,0.704239,0,0,0.978261,mist,0.652174,5852
None,0.704239,0,0,0.978261,'light intensity drizzle',0.652174,5852
None,0.704239,0,0,0.978261,'moderate rain',0.652174,5852
None,0.716622,0,0,0.978261,'light rain',0.695652,6821
None,0.716622,0,0,0.978261,mist,0.695652,6821
None,0.730275,0,0,0.978261,drizzle,0.73913,6085
None,0.726782,0,0,0.978261,'moderate rain',0.782609,4546
None,0.726782,0,0,0.978261,mist,0.782609,4546
None,0.726782,0,0,0.978261,drizzle,0.782609,4546
None,0.725671,0,0,0.815217,'light rain',0.826087,3263
None,0.725671,0,0,0.815217,mist,0.826087,3263
None,0.725671,0,0,0.815217,drizzle,0.826087,3263
None,0.722337,0,0,0.978261,drizzle,0.869565,2804
None,0.722337,0,0,0.978261,'moderate rain',0.869565,2804
None,0.716622,0,0,0.978261,'light rain',0.913043,2454
None,0.716622,0,0,0.978261,'light intensity drizzle',0.913043,2454
None,0.710906,0,0,0.978261,'light intensity drizzle',0.956522,1796
None,0.710906,0,0,0.978261,'light rain',0.956522,1796
None,0.707573,0,0,0.978261,'light intensity drizzle',1,1190
None,0.707573,0,0,0.978261,'moderate rain',1,1190
None,0.704874,0,0,0.978261,drizzle,0,663
None,0.704874,0,0,0.978261,'light intensity drizzle',0.043478,406
None,0.704874,0,0,0.978261,'light rain',0.043478,406
None,0.704239,0,0,0.978261,'light rain',0.086957,301
None,0.702969,0,0,0.815217,'light rain',0.130435,385
None,0.699635,0,0,0.978261,mist,0.173913,935
None,0.699635,0,0,0.434783,drizzle,0.217391,3134
None,0.698524,0,0,0.978261,'light rain',0.26087,5769
None,0.698524,0,0,0.815217,mist,0.304348,6295
None,0.698524,0,0,0.815217,'light rain',0.304348,6295
None,0.710271,0,0,0.815217,mist,0.347826,5540
None,0.722337,0,0,0.978261,'overcast clouds',0.391304,4890
None,0.747261,0,0,0.978261,'overcast clouds',0.434783,4544
None,0.767741,0,0,0.815217,'broken clouds',0.478261,4675
None,0.785839,0,0,0.815217,'broken clouds',0.521739,4824
None,0.792507,0,0,0.434783,'scattered clouds',0.565217,4941
None,0.805048,0,0,0.815217,haze,0.608696,5161
None,0.81759,0,0,0.815217,'broken clouds',0.652174,5864
None,0.818701,0,0,0.978261,'overcast clouds',0.695652,6811
None,0.822512,0,0,0.978261,'overcast clouds',0.73913,6439
None,0.819336,0,0,0.978261,'overcast clouds',0.782609,4622
None,0.810764,0,0,0.978261,'overcast clouds',0.826087,3418
None,0.800286,0,0,0.978261,'overcast clouds',0.869565,3024
None,0.789332,0,0,0.815217,'broken clouds',0.913043,2758
None,0.773774,0,0,0.815217,'broken clouds',0.956522,1956
None,0.764248,0,0,0.01087,'sky is clear',1,1209
None,0.750437,0,0,0.01087,'sky is clear',0,634
None,0.746309,0,0,0.01087,'heavy intensity rain',0.043478,462
None,0.73472,0,0,0.01087,'moderate rain',0.086957,348
None,0.728211,0,0,0.01087,'moderate rain',0.130435,426
None,0.720908,0,0,0.01087,'moderate rain',0.173913,938
None,0.70916,0,0,0.01087,'moderate rain',0.217391,3112
None,0.695348,0,0,0.01087,'moderate rain',0.26087,5778
None,0.69646,0,0,0.01087,'light rain',0.304348,6557
None,0.69646,0,0,0.01087,'light intensity drizzle',0.304348,6557
None,0.70281,0,0,0.815217,'broken clouds',0.347826,5490
None,0.714399,0,0,0.815217,'light rain',0.391304,4982
None,0.729322,0,0,0.01087,'sky is clear',0.434783,4951
None,0.751865,0,0,0.815217,'broken clouds',0.478261,5167
None,0.765518,0,0,0.01087,'sky is clear',0.521739,5083
None,0.781235,0,0,0.815217,'broken clouds',0.565217,4942
None,0.784728,0,0,0.01087,'sky is clear',0.608696,5025
None,0.795999,0,0,0.434783,'scattered clouds',0.652174,5768
None,0.800603,0,0,0.434783,'scattered clouds',0.695652,6511
None,0.809652,0,0,0.978261,'overcast clouds',0.73913,5997
None,0.801715,0,0,0.815217,'broken clouds',0.782609,4592
None,0.800603,0,0,0.815217,haze,0.826087,3823
None,0.796158,0,0,0.01087,'sky is clear',0.869565,3385
None,0.773456,0,0,0.815217,'broken clouds',0.913043,3446
None,0.74615,0,0,0.815217,'broken clouds',0.956522,2583
None,0.731386,0,0,0.01087,'sky is clear',1,1455
None,0.720114,0,0,0.01087,'sky is clear',0,805
None,0.707573,0,0,0.01087,'sky is clear',0.043478,471
None,0.697571,0,0,0.01087,'sky is clear',0.086957,364
None,0.686141,0,0,0.01087,'sky is clear',0.130435,384
None,0.67852,0,0,0.01087,'sky is clear',0.173913,876
None,0.668995,0,0,0.01087,'sky is clear',0.217391,3056
None,0.664709,0,0,0.01087,'sky is clear',0.26087,5460
None,0.668995,0,0,0.01087,'sky is clear',0.304348,6222
None,0.680584,0,0,0.01087,'sky is clear',0.347826,5604
None,0.706303,0,0,0.01087,'sky is clear',0.391304,5053
None,0.737736,0,0,0.815217,'broken clouds',0.434783,4765
None,0.757104,0,0,0.01087,'sky is clear',0.478261,5128
None,0.77806,0,0,0.01087,'sky is clear',0.521739,5225
None,0.794888,0,0,0.01087,haze,0.565217,5104
None,0.810764,0,0,0.01087,'sky is clear',0.608696,5351
None,0.826639,0,0,0.01087,'sky is clear',0.652174,5843
None,0.834101,0,0,0.01087,'sky is clear',0.695652,6010
None,0.831878,0,0,0.815217,'broken clouds',0.73913,5120
None,0.835688,0,0,0.815217,'broken clouds',0.782609,4676
None,0.833466,0,0,0.815217,'broken clouds',0.826087,3976
None,0.820289,0,0,0.815217,'broken clouds',0.869565,3535
None,0.784728,0,0,0.815217,'broken clouds',0.913043,3473
None,0.757898,0,0,0.01087,'sky is clear',0.956522,3529
None,0.723448,0,0,0.01087,'sky is clear',1,3654
None,0.711065,0,0,0.01087,'sky is clear',0,1540
None,0.690586,0,0,0.01087,mist,0.043478,872
None,0.681537,0,0,0.01087,mist,0.086957,629
None,0.668995,0,0,0.01087,mist,0.130435,407
None,0.661216,0,0,0.01087,mist,0.173913,513
None,0.655342,0,0,0.01087,mist,0.217391,966
None,0.655342,0,0,0.01087,haze,0.217391,966
None,0.655342,0,0,0.01087,fog,0.217391,966
None,0.647563,0,0,0.978261,mist,0.26087,1495
None,0.647563,0,0,0.978261,fog,0.26087,1495
None,0.647563,0,0,0.978261,haze,0.26087,1495
None,0.66328,0,0,0.01087,mist,0.304348,2474
None,0.66328,0,0,0.01087,fog,0.304348,2474
None,0.701699,0,0,0.01087,mist,0.347826,3353
None,0.740435,0,0,0.01087,'sky is clear',0.391304,4065
None,0.777901,0,0,0.01087,haze,0.434783,4318
None,0.805048,0,0,0.01087,'sky is clear',0.478261,4621
None,0.816003,0,0,0.434783,'scattered clouds',0.521739,5018
None,0.825528,0,0,0.01087,'sky is clear',0.565217,4560
None,0.828862,0,0,0.01087,'sky is clear',0.608696,4620
None,0.835053,0,0,0.01087,'sky is clear',0.652174,4417
None,0.842515,0,0,0.01087,'sky is clear',0.695652,4372
None,0.847119,0,0,0.434783,'scattered clouds',0.73913,4510
None,0.842515,0,0,0.815217,'broken clouds',0.782609,3945
None,0.829814,0,0,0.815217,'broken clouds',0.826087,3660
None,0.817114,0,0,0.978261,'overcast clouds',0.869565,3362
None,0.798063,0,0,0.815217,'broken clouds',0.913043,3504
None,0.767423,0,0,0.01087,'sky is clear',0.956522,3572
None,0.749643,0,0,0.434783,'scattered clouds',1,2484
None,0.731386,0,0,0.434783,'scattered clouds',0,1515
None,0.71551,0,0,0.01087,'sky is clear',0.043478,1016
None,0.707573,0,0,0.01087,'sky is clear',0.086957,684
None,0.703921,0,0,0.01087,mist,0.130435,409
None,0.698524,0,0,0.01087,mist,0.173913,373
None,0.69011,0,0,0.01087,mist,0.217391,614
None,0.684871,0,0,0.01087,mist,0.26087,1091
None,0.691221,0,0,0.01087,mist,0.304348,1499
None,0.691221,0,0,0.01087,haze,0.304348,1499
None,0.691221,0,0,0.01087,fog,0.304348,1499
None,0.725671,0,0,0.01087,haze,0.347826,2362
None,0.752977,0,0,0.434783,drizzle,0.391304,3560
None,0.766471,0,0,0.01087,'light rain',0.434783,4187
None,0.777901,0,0,0.815217,'moderate rain',0.478261,4186
None,0.78949,0,0,0.815217,'moderate rain',0.521739,4302
None,0.78949,0,0,0.815217,'light intensity drizzle',0.521739,4302
None,0.798063,0,0,0.815217,'light rain',0.565217,4235
None,0.798063,0,0,0.815217,drizzle,0.565217,4235
None,0.802826,0,0,0.815217,'light rain',0.608696,4317
None,0.805525,0,0,0.01087,'light rain',0.652174,4313
None,0.823305,0,0,0.01087,'sky is clear',0.695652,4256
None,0.829973,0,0,0.815217,'light rain',0.73913,4118
None,0.832354,0,0,0.815217,'broken clouds',0.782609,4022
None,0.8214,0,0,0.815217,'broken clouds',0.826087,3438
None,0.8087,0,0,0.978261,'overcast clouds',0.869565,3187
None,0.788697,0,0,0.978261,'overcast clouds',0.913043,2556
None,0.769487,0,0,0.815217,'broken clouds',0.956522,1962
None,0.757898,0,0,0.434783,'light rain',1,1209
None,0.745198,0,0,0.434783,'scattered clouds',0,652
None,0.733609,0,0,0.01087,'sky is clear',0.043478,422
None,0.720908,0,0,0.01087,'sky is clear',0.086957,331
None,0.708208,0,0,0.01087,'sky is clear',0.130435,406
None,0.703921,0,0,0.01087,'sky is clear',0.173913,902
None,0.699635,0,0,0.01087,'sky is clear',0.217391,2982
None,0.704239,0,0,0.434783,'light rain',0.26087,5588
None,0.715352,0,0,0.01087,'heavy intensity rain',0.304348,6146
None,0.732497,0,0,0.01087,'moderate rain',0.347826,5383
None,0.732497,0,0,0.01087,'proximity thunderstorm',0.347826,5383
None,0.745991,0,0,0.978261,'heavy intensity rain',0.391304,4654
None,0.745991,0,0,0.978261,'thunderstorm with rain',0.391304,4654
None,0.76663,0,0,0.815217,'light rain',0.434783,4310
None,0.781235,0,0,0.01087,'light rain',0.478261,4530
None,0.795841,0,0,0.815217,'broken clouds',0.521739,4748
None,0.824258,0,0,0.815217,'broken clouds',0.565217,4673
None,0.832989,0,0,0.815217,'broken clouds',0.608696,4877
None,0.843626,0,0,0.01087,'sky is clear',0.652174,5605
None,0.843626,0,0,0.815217,'broken clouds',0.695652,6232
None,0.837276,0,0,0.815217,'broken clouds',0.73913,5772
None,0.840292,0,0,0.815217,'broken clouds',0.782609,4086
None,0.826639,0,0,0.815217,'broken clouds',0.826087,3288
None,0.811875,0,0,0.815217,'broken clouds',0.869565,2944
None,0.797111,0,0,0.815217,haze,0.913043,2559
None,0.782505,0,0,0.01087,'sky is clear',0.956522,1974
None,0.77679,0,0,0.01087,'light intensity drizzle',1,1136
None,0.77679,0,0,0.01087,'light rain',1,1136
None,0.764248,0,0,0.01087,'light rain',0,624
None,0.764248,0,0,0.01087,'light intensity drizzle',0,624
None,0.761073,0,0,0.434783,'heavy intensity rain',0.043478,417
None,0.745198,0,0,0.978261,'proximity thunderstorm',0.086957,297
None,0.745198,0,0,0.978261,'heavy intensity rain',0.086957,297
None,0.745198,0,0,0.978261,mist,0.086957,297
None,0.718686,0,0,0.978261,'proximity thunderstorm',0.130435,353
None,0.718686,0,0,0.978261,mist,0.130435,353
None,0.718686,0,0,0.978261,'moderate rain',0.130435,353
None,0.718686,0,0,0.978261,'light intensity drizzle',0.130435,353
None,0.705985,0,0,0.978261,'heavy intensity rain',0.173913,887
None,0.705985,0,0,0.978261,mist,0.173913,887
None,0.705985,0,0,0.978261,'thunderstorm with heavy rain',0.173913,887
None,0.698524,0,0,0.978261,'heavy intensity rain',0.217391,2973
None,0.698524,0,0,0.978261,mist,0.217391,2973
None,0.69646,0,0,0.978261,'heavy intensity rain',0.26087,5381
None,0.69646,0,0,0.978261,mist,0.26087,5381
None,0.69392,0,0,0.978261,'moderate rain',0.304348,6350
None,0.69392,0,0,0.978261,mist,0.304348,6350
None,0.696301,0,0,0.978261,'light rain',0.347826,5756
None,0.699635,0,0,0.978261,'light rain',0.391304,4872
None,0.71424,0,0,0.978261,'moderate rain',0.434783,4452
None,0.722337,0,0,0.978261,'moderate rain',0.478261,4713
None,0.738212,0,0,0.978261,'overcast clouds',0.521739,5083
None,0.737736,0,0,0.815217,'moderate rain',0.565217,4849
None,0.742975,0,0,0.978261,'light intensity drizzle',0.608696,4905
None,0.742975,0,0,0.978261,'light rain',0.608696,4905
None,0.741546,0,0,0.978261,'moderate rain',0.652174,5875
None,0.750437,0,0,0.978261,'light rain',0.695652,6765
None,0.750437,0,0,0.978261,'light intensity drizzle',0.695652,6765
None,0.749643,0,0,0.815217,mist,0.73913,6054
None,0.752818,0,0,0.978261,mist,0.782609,4473
None,0.753294,0,0,0.978261,'moderate rain',0.826087,3316
None,0.74615,0,0,0.815217,mist,0.869565,2910
